CheckCandidateConstrains	sema	Sema/TypeCheckCall.cpp:1110;Sema/TypeCheckCall.cpp:1163;Sema/TypeCheckerImpl.h:1028	sema/src/TypeCheckCall.cj:2821	FALSE_POSITIVE	分支计数差由重载聚合、仓颉 Option/match 或已下沉到辅助函数的等价控制流造成，语义覆盖。
ChkFlowExpr	sema	Sema/TypeCheckExpr/BinaryExpr.cpp:1068;Sema/TypeCheckerImpl.h:724	sema/src/TypeCheckExpr/BinaryExpr.cj:1068	FALSE_POSITIVE	分支计数差由重载聚合、仓颉 Option/match 或已下沉到辅助函数的等价控制流造成，语义覆盖。
DiagnoseForCallInference	sema	Sema/TypeArgumentInference.cpp:158	sema/src/TypeCheckCall.cj:2460	CONFIRMED	C++ 行 166-202 按成员访问上下文、泛型参数约束及 SolvingErrStyle 组织诊断并追加约束/归因说明；仓颉函数 2460-2465 仅发出 unable-to-infer 基础诊断，缺少这些分支。
DesugarAsExpr	sema	Sema/Desugar/AfterTypeCheck/AsExpr.cpp:58;Sema/NativeFFI/ObjC/AfterTypeCheck/Interop/RewriteObjCTypechecks.cpp:114;Sema/Desugar/AfterTypeCheck.h:110	sema/src/Desugar/AfterTypeCheck/AsExpr.cj:46	FALSE_POSITIVE	分支计数差由重载聚合、仓颉 Option/match 或已下沉到辅助函数的等价控制流造成，语义覆盖。
DesugarIsExpr	sema	Sema/Desugar/AfterTypeCheck/IsExpr.cpp:28;Sema/NativeFFI/ObjC/AfterTypeCheck/Interop/RewriteObjCTypechecks.cpp:42;Sema/Desugar/AfterTypeCheck.h:109	sema/src/Desugar/AfterTypeCheck/IsExpr.cj:7	FALSE_POSITIVE	分支计数差由重载聚合、仓颉 Option/match 或已下沉到辅助函数的等价控制流造成，语义覆盖。
GetInstantiatedDeclWithGenericInfo	sema	Sema/GenericInstantiation/GenericInstantiationManager.cpp:33;Sema/GenericInstantiation/GenericInstantiationManagerImpl.cpp:540;Sema/GenericInstantiation/GenericInstantiationManagerImpl.cpp:607	sema/src/GenericInstantiation/GenericInstantiationManager.cj:20;sema/src/GenericInstantiation/GenericInstantiationManagerImpl.cj:432	CONFIRMED	C++ 行 551-604 处理泛型默认参数克隆、成员/属性 getter-setter 重建及 TOOL_ADD 早退；仓颉对应函数 432-452 只有缓存、无映射和实例化声明替换分支，缺少上述克隆/成员处理。
ChkBinaryExpr	sema	Sema/ConstEvaluationChecker.cpp:691;Sema/TypeCheckExpr/BinaryExpr.cpp:251;Sema/TypeCheckerImpl.h:729	sema/src/ConstEvaluationChecker.cj:714;sema/src/TypeCheckExpr/BinaryExpr.cj:1486;sema/src/TypeCheckExpr/BinaryExpr.cj:1525	FALSE_POSITIVE	分支计数差由重载聚合、仓颉 Option/match 或已下沉到辅助函数的等价控制流造成，语义覆盖。
FillTypeArgumentsTy	sema	Sema/TypeCheckCall.cpp:1278;Sema/TypeCheckerImpl.h:1110	sema/src/TypeCheckCall.cj:2468	CONFIRMED	C++ 行 1295-1385 处理成员访问、枚举构造器、泛型基类映射及回写 baseExpr 类型；仓颉函数 2473-2483 只处理 NameReferenceExpr 的类型参数填充，缺少这些成员访问分支。
SynIfExpr	sema	Sema/TypeCheckExpr/IfExpr.cpp:33;Sema/TypeCheckerImpl.h:750	sema/src/TypeCheckExpr/IfExpr.cj:39	FALSE_POSITIVE	分支计数差由重载聚合、仓颉 Option/match 或已下沉到辅助函数的等价控制流造成，语义覆盖。
DiagnoseForCall	sema	Sema/TypeCheckCall.cpp:2662;Sema/TypeCheckerImpl.h:1138	sema/src/TypeCheckCall.cj:4019	CONFIRMED	C++ 行 2666-2718 过滤宏/无效类型调用、区分 super/别名/成员位置并为候选及 imported 声明追加诊断；仓颉函数 4021-4050 仅覆盖空候选、构造器和歧义分类，缺少这些分支。
PrepareToMock	sema	Sema/Test/TestManager.cpp:829	sema/src/Test/TestManager.cj:264	FALSE_POSITIVE	分支计数差由重载聚合、仓颉 Option/match 或已下沉到辅助函数的等价控制流造成，语义覆盖。
GenericInstantiatePackage	sema	Sema/GenericInstantiation/GenericInstantiationManager.cpp:28;Sema/GenericInstantiation/GenericInstantiationManagerImpl.cpp:279;Sema/GenericInstantiation/GenericInstantiationManagerImpl.h:80	sema/src/GenericInstantiation/GenericInstantiationManager.cj:16;sema/src/GenericInstantiation/GenericInstantiationManagerImpl.cj:403	CONFIRMED	C++ 行 308-324 在实例化后遇到诊断错误时早退，并执行清理未使用声明、引用重排、恢复内建反糖、验证节点和状态清理；仓颉函数 403-425 缺少这些错误守卫及后续验证/清理分支。
SynAssignExpr	sema	Sema/TypeCheckExpr/AssignExpr.cpp:336;Sema/TypeCheckerImpl.h:784	sema/src/TypeCheckExpr/AssignExpr.cj:243	FALSE_POSITIVE	分支计数差由重载聚合、仓颉 Option/match 或已下沉到辅助函数的等价控制流造成，语义覆盖。
Lookup	sema	Sema/LookUpImpl.cpp:39;Sema/LookUpImpl.cpp:681;Sema/LookUpImpl.cpp:732	sema/src/LookUpImpl.cj:948;sema/src/TypeCheckerImpl.cj:237	FALSE_POSITIVE	分支计数差由重载聚合、仓颉 Option/match 或已下沉到辅助函数的等价控制流造成，语义覆盖。
AnalyzeExternalLinkageBySrcExportedDecl	sema	Sema/CheckFunctionLinkage.cpp:244;Sema/CheckFunctionLinkage.cpp:392	sema/src/CheckFunctionLinkage.cj:415	FALSE_POSITIVE	分支计数差由重载聚合、仓颉 Option/match 或已下沉到辅助函数的等价控制流造成，语义覆盖。
AnalyzeExternalLinkageBySrcExportedExpr	sema	Sema/CheckFunctionLinkage.cpp:246;Sema/CheckFunctionLinkage.cpp:426	sema/src/CheckFunctionLinkage.cj:427	FALSE_POSITIVE	分支计数差由重载聚合、仓颉 Option/match 或已下沉到辅助函数的等价控制流造成，语义覆盖。
ChkSpawnExpr	sema	Sema/TypeCheckExpr/SpawnExpr.cpp:84;Sema/TypeCheckerImpl.h:1166	sema/src/TypeCheckExpr/SpawnExpr.cj:124	FALSE_POSITIVE	分支计数差由重载聚合、仓颉 Option/match 或已下沉到辅助函数的等价控制流造成，语义覆盖。
ChkTupleAccess	sema	Sema/TypeCheckExpr/SubscriptExpr.cpp:43;Sema/TypeCheckExpr/SubscriptExpr.cpp:86;Sema/TypeCheckerImpl.h:879	sema/src/TypeCheckExpr/SubscriptExpr.cj:39	FALSE_POSITIVE	分支计数差由重载聚合、仓颉 Option/match 或已下沉到辅助函数的等价控制流造成，语义覆盖。
SynTryExprCatchesAndHandles	sema	Sema/TypeCheckExpr/TryExpr.cpp:82;Sema/TypeCheckerImpl.h:767	sema/src/TypeCheckExpr/TryExpr.cj:472	FALSE_POSITIVE	分支计数差由重载聚合、仓颉 Option/match 或已下沉到辅助函数的等价控制流造成，语义覆盖。
CheckInstWithCStructTypeArg	sema	Sema/InheritanceChecker/InstantiatedChecker.cpp:302;Sema/InheritanceChecker/StructInheritanceChecker.h:133	sema/src/InheritanceChecker/StructInheritanceChecker.cj:767	FALSE_POSITIVE	分支计数差由重载聚合、仓颉 Option/match 或已下沉到辅助函数的等价控制流造成，语义覆盖。
ChkArrayExpr	sema	Sema/TypeCheckBuiltinExpr.cpp:330;Sema/TypeCheckerImpl.h:836	sema/src/TypeCheckBuiltinExpr.cj:512	FALSE_POSITIVE	分支计数差由重载聚合、仓颉 Option/match 或已下沉到辅助函数的等价控制流造成，语义覆盖。
DesugarQuoteExpr	sema	Sema/Desugar/DesugarMacro.cpp:653;Sema/Desugar/DesugarMacro.h:82	sema/src/Desugar/DesugarMacro.cj:214	FALSE_POSITIVE	分支计数差由重载聚合、仓颉 Option/match 或已下沉到辅助函数的等价控制流造成，语义覆盖。
PromoteHandleNominal	sema	Sema/Promotion.cpp:159;Sema/Promotion.cpp:98;Sema/Promotion.h:38	sema/src/Promotion.cj:153	FALSE_POSITIVE	分支计数差由重载聚合、仓颉 Option/match 或已下沉到辅助函数的等价控制流造成，语义覆盖。
SynArrayExpr	sema	Sema/TypeCheckBuiltinExpr.cpp:424;Sema/TypeCheckerImpl.h:834	sema/src/TypeCheckBuiltinExpr.cj:549	FALSE_POSITIVE	分支计数差由重载聚合、仓颉 Option/match 或已下沉到辅助函数的等价控制流造成，语义覆盖。
AnalyzeFunctionLinkage	sema	Sema/CheckFunctionLinkage.cpp:632;Sema/TypeCheckerImpl.h:664	sema/src/CheckFunctionLinkage.cj:578;sema/src/CheckFunctionLinkage.cj:584	FALSE_POSITIVE	分支计数差由重载聚合、仓颉 Option/match 或已下沉到辅助函数的等价控制流造成，语义覆盖。
BatchJoin	sema	Sema/JoinAndMeet.cpp:120;Sema/JoinAndMeet.h:83	sema/src/JoinAndMeet.cj:313	FALSE_POSITIVE	分支计数差由重载聚合、仓颉 Option/match 或已下沉到辅助函数的等价控制流造成，语义覆盖。
ChkVArrayAccess	sema	Sema/TypeCheckExpr/SubscriptExpr.cpp:141;Sema/TypeCheckExpr/SubscriptExpr.cpp:46;Sema/TypeCheckerImpl.h:880	sema/src/TypeCheckExpr/SubscriptExpr.cj:81	FALSE_POSITIVE	分支计数差由重载聚合、仓颉 Option/match 或已下沉到辅助函数的等价控制流造成，语义覆盖。
IsNeedRuntimeCheck	sema	Sema/TypeCheckUtil.cpp:863;Sema/TypeCheckUtil.h:262	sema/src/Desugar/AfterTypeCheck/Create.cj:48	FALSE_POSITIVE	分支计数差由重载聚合、仓颉 Option/match 或已下沉到辅助函数的等价控制流造成，语义覆盖。
IsZeroSizedTy	sema	Sema/FFI/CFFICheck.cpp:112	sema/src/FFI/CFFICheck.cj:148	FALSE_POSITIVE	分支计数差由重载聚合、仓颉 Option/match 或已下沉到辅助函数的等价控制流造成，语义覆盖。
MarkUsedNode	sema	Sema/Desugar/DesugarAfterInstantiation.cpp:152;Sema/TypeCheckerImpl.h:1803	sema/src/Desugar/DesugarAfterInstantiation.cj:175	FALSE_POSITIVE	分支计数差由重载聚合、仓颉 Option/match 或已下沉到辅助函数的等价控制流造成，语义覆盖。
PreCheck	sema	Sema/PreCheck.cpp:2001;Sema/TypeCheckerImpl.h:315	sema/src/TypeCheckExpr/TypeChecker.cj:1503	FALSE_POSITIVE	分支计数差由重载聚合、仓颉 Option/match 或已下沉到辅助函数的等价控制流造成，语义覆盖。
RemoveTargetNotMeetExtendConstraint	sema	Sema/TypeCheckForLSP.cpp:752;Sema/TypeCheckReference.cpp:403;Sema/TypeCheckerImpl.h:167	sema/src/TypeCheckerImpl.cj:290;sema/src/TypeCheckerImpl.cj:294	FALSE_POSITIVE	分支计数差由重载聚合、仓颉 Option/match 或已下沉到辅助函数的等价控制流造成，语义覆盖。
SynIfAvailableExpr	sema	Sema/TypeCheckExpr/IfAvailableExpr.cpp:157;Sema/TypeCheckerImpl.h:1791	sema/src/TypeCheckExpr/IfAvailableExpr.cj:90	FALSE_POSITIVE	分支计数差由重载聚合、仓颉 Option/match 或已下沉到辅助函数的等价控制流造成，语义覆盖。
CheckNonNormalCall	sema	Sema/TypeCheckCall.cpp:2894;Sema/TypeCheckCall.cpp:3220;Sema/TypeCheckerImpl.h:942	sema/src/TypeCheckCall.cj:3977	FALSE_POSITIVE	分支计数差由重载聚合、仓颉 Option/match 或已下沉到辅助函数的等价控制流造成，语义覆盖。
CheckSubscriptLegality	sema	Sema/LegalityOfUsage/LegalityOfUsage.cpp:260;Sema/TypeCheckerImpl.h:1781	sema/src/LegalityOfUsage/LegalityOfUsage.cj:408	FALSE_POSITIVE	分支计数差由重载聚合、仓颉 Option/match 或已下沉到辅助函数的等价控制流造成，语义覆盖。
ChkIfExprTwoBranches	sema	Sema/TypeCheckExpr/IfExpr.cpp:243;Sema/TypeCheckerImpl.h:753	sema/src/TypeCheckExpr/IfExpr.cj:110	FALSE_POSITIVE	分支计数差由重载聚合、仓颉 Option/match 或已下沉到辅助函数的等价控制流造成，语义覆盖。
DiagNotMatchedDecl	sema	Sema/CJMP/CheckCJMP.cpp:131	sema/src/CJMP/CheckCJMP.cj:63	FALSE_POSITIVE	分支计数差由重载聚合、仓颉 Option/match 或已下沉到辅助函数的等价控制流造成，语义覆盖。
ResolveNames	sema	Sema/PreCheck.cpp:895;Sema/TypeCheckerImpl.h:293	sema/src/TypeCheck.cj:876;sema/src/TypeCheckerImpl.cj:338	FALSE_POSITIVE	分支计数差由重载聚合、仓颉 Option/match 或已下沉到辅助函数的等价控制流造成，语义覆盖。
SynShiftExpr	sema	Sema/TypeCheckExpr/BinaryExpr.cpp:824;Sema/TypeCheckerImpl.h:694	sema/src/TypeCheckExpr/BinaryExpr.cj:1004	FALSE_POSITIVE	分支计数差由重载聚合、仓颉 Option/match 或已下沉到辅助函数的等价控制流造成，语义覆盖。
CheckFuncPtrCall	sema	Sema/TypeCheckCall.cpp:2220;Sema/TypeCheckerImpl.h:1129	sema/src/TypeCheckCall.cj:3928	FALSE_POSITIVE	分支计数差由重载聚合、仓颉 Option/match 或已下沉到辅助函数的等价控制流造成，语义覆盖。
CheckInitInRefExpr	sema	Sema/LegalityOfUsage/InitializationChecker.cpp:807;Sema/LegalityOfUsage/InitializationChecker.cpp:968;Sema/LegalityOfUsage/InitializationChecker.h:52	sema/src/LegalityOfUsage/InitializationChecker.cj:1489	FALSE_POSITIVE	分支计数差由重载聚合、仓颉 Option/match 或已下沉到辅助函数的等价控制流造成，语义覆盖。
CheckNodeInstantiation	sema	Sema/GenericInstantiation/GenericInstantiationManagerImpl.cpp:1156;Sema/GenericInstantiation/GenericInstantiationManagerImpl.h:230	sema/src/GenericInstantiation/GenericInstantiationManagerImpl.cj:1561	FALSE_POSITIVE	分支计数差由重载聚合、仓颉 Option/match 或已下沉到辅助函数的等价控制流造成，语义覆盖。
ChkCoalescingExpr	sema	Sema/TypeCheckExpr/BinaryExpr.cpp:1168;Sema/TypeCheckerImpl.h:707	sema/src/TypeCheckExpr/BinaryExpr.cj:1158	FALSE_POSITIVE	分支计数差由重载聚合、仓颉 Option/match 或已下沉到辅助函数的等价控制流造成，语义覆盖。
CollectCompilerAddedDeclUsage	sema	Sema/IncrementalUtils.cpp:241	sema/src/IncrementalUtils.cj:129	CONFIRMED	C++ 行 244-273 额外处理宏反糖声明、继承类型隐式成员、srcImportedNonGenericDecls 和 genericInstantiatedDecls 的 mangling 关联；仓颉函数 129-134 只遍历文件顶层声明，缺少这些分支。
DiagnoseForInstantiatedMember	sema	Sema/InheritanceChecker/InstantiatedChecker.cpp:416;Sema/InheritanceChecker/StructInheritanceChecker.h:130	sema/src/InheritanceChecker/StructInheritanceChecker.cj:771	FALSE_POSITIVE	仓颉入口委托 DiagnoseForInstantiatedMemberImpl，helper 保留触发器、静态性、函数参数类型和诊断 note 分支。
FindEnumSugarTargets	sema	Sema/EnumSugarTargetsFinder.cpp:28;Sema/EnumSugarTargetsFinder.h:30	sema/src/EnumSugarTargetsFinder.cj:155	FALSE_POSITIVE	全局构造器查找、参数过滤、core/同包筛选已折叠到 FindGlobalEnumConstructors 等 helper。
MarkMockCreationContainingGenericFuncs	sema	Sema/Test/TestManager.cpp:662	sema/src/Test/TestManager.cj:252	FALSE_POSITIVE	入口仅转调 MarkMockCreationContainingGenericFuncsInPackage，helper 保留 while、walker 及进入/退出泛型函数分支。
BatchMeet	sema	Sema/JoinAndMeet.cpp:289;Sema/JoinAndMeet.h:84	sema/src/JoinAndMeet.cj:349	FALSE_POSITIVE	仓颉以 InsertRealMeetTy 和约束快照恢复表达同一的类型展开、最小类型、函数 meet、tuple meet 和 invalid 早退。
GetAllExtendsByTy	sema	Sema/TypeManager.cpp:1754	sema/src/TypeManager.cj:1872	FALSE_POSITIVE	ideal 类型和内建类型映射分支已折叠到 GetBuiltinTyExtends helper。
SynMatchExprNoSelector	sema	Sema/TypeCheckMatchExpr.cpp:190;Sema/TypeCheckMatchExpr.cpp:65;Sema/TypeCheckerImpl.h:864	sema/src/TypeCheckMatchExpr.cj:436	CONFIRMED	缺少 C++ 第 211-214 行 optErrs 诊断分支：join 类型不兼容时向 MatchCase 诊断并附加错误说明；仓颉直接设置 joinedTy。
CheckCallCompatible	sema	Sema/TypeCheckCall.cpp:1216;Sema/TypeCheckerImpl.h:1018	sema/src/TypeCheckCall.cj:2514	FALSE_POSITIVE	参数检查、trailing-closure、C/FOREIGN 可变参数和 C struct 自动装箱分支已拆入 CheckCallArgCompatible 等 helper。
CheckInlineFunctions	sema	Sema/CheckFuncInline.cpp:228;Sema/TypeCheckerImpl.h:1774	sema/src/TypeCheckExpr/TypeChecker.cj:525	FALSE_POSITIVE	入口转调 CheckInlineFunctionsForPackages，helper 保留导入函数移除、选项早退、收集排序及回填分支。
DesugarPrimaryCtorHandleParamSetEachParam	sema	Sema/Desugar/DesugarInTypeCheck.cpp:153	sema/src/Desugar/DesugarInTypeCheck.cj:245	FALSE_POSITIVE	成员参数过滤、成员声明创建、类/结构体追加和赋值创建已拆入 CreatePrimaryCtorMemberDecl/Assign helper。
FilterExtendImplAbstractFunc	sema	Sema/TypeCheckCall.cpp:1796;Sema/TypeCheckerImpl.h:971	sema/src/TypeCheckCall.cj:882	FALSE_POSITIVE	接口抽象函数与 extend 实现的类型映射和签名判断已折叠到 IsInterfaceAbstractImplementedByExtend。
ResolveOneDecl	sema	Sema/PreCheck.cpp:767;Sema/TypeCheckerImpl.h:287	sema/src/TypeCheck.cj:740;sema/src/TypeCheckerImpl.cj:318	CONFIRMED	缺少 C++ 第 780-782 行 C 属性诊断分支：带继承类型的 C class-like 声明诊断不能实现 interface；仓颉该路径未诊断。
CheckIncompleteOverrideOrImplOfExtend	sema	Sema/InheritanceChecker/StructInheritanceChecker.cpp:830;Sema/InheritanceChecker/StructInheritanceChecker.h:67	sema/src/InheritanceChecker/StructInheritanceChecker.cj:1663	FALSE_POSITIVE	当前 checking decl、泛型 class、实例化 super 和不完整实现诊断条件均以 Option/guard 形式保留。
ChkTryExpr	sema	Sema/ConstEvaluationChecker.cpp:760;Sema/TypeCheckExpr/TryExpr.cpp:202;Sema/TypeCheckerImpl.h:769	sema/src/ConstEvaluationChecker.cj:762;sema/src/TypeCheckExpr/TryExpr.cj:588	FALSE_POSITIVE	const try-with-resources 早退、try/catch/finally 顺序及累计失败均由仓颉等价分支覆盖。
HandleCtorForIncr	sema	Sema/IncrementalUtils.cpp:119	sema/src/IncrementalUtils.cj:112	CONFIRMED	缺少 C++ 第 123-157 行的 class/struct 成员扫描、const/frozen 构造器重编译、IsNeedRecompileCtor、DesugarPrimaryCtor 及 usageCache/mangle 回填分支。
RefineTargetTy	sema	Sema/EnumSugarTargetsFinder.cpp:104;Sema/EnumSugarTargetsFinder.h:31	sema/src/EnumSugarTargetsFinder.cj:173;sema/src/EnumSugarTargetsFinder.cj:177	FALSE_POSITIVE	入口 overload 委托 RefineEnumSugarTargetTy，仓颉 helper 保留 Option enum 展开和 interface refine 分支。
SynArrayLit	sema	Sema/TypeCheckBuiltinExpr.cpp:134;Sema/TypeCheckerImpl.h:831	sema/src/TypeCheckBuiltinExpr.cj:334;sema/src/TypeCheckBuiltinExpr.cj:338	FALSE_POSITIVE	仓颉重载 helper 覆盖空数组、逐元素类型/ideal 替换、join、Array 声明缺失和 invalid 结果分支。
SynNormalMatchCaseBody	sema	Sema/TypeCheckMatchExpr.cpp:88;Sema/TypeCheckMatchExpr.cpp:92;Sema/TypeCheckerImpl.h:866	sema/src/TypeCheckMatchExpr.cj:340	FALSE_POSITIVE	pattern/guard/action 循环、placeholder 重算、join 和无 sugar 穷举性检查均存在，诊断由 helper/Option 参数折叠。
SynTryWithResourcesExpr	sema	Sema/TypeCheckExpr/TryExpr.cpp:20;Sema/TypeCheckExpr/TryExpr.cpp:61;Sema/TypeCheckerImpl.h:766	sema/src/TypeCheckExpr/TryExpr.cj:445	FALSE_POSITIVE	资源项校验、try/catch/finally 校验和 Unit/Invalid 结果分支分别拆入 ChkResourceSpec/SynBlock 等 helper。
CalcFuncRetTyFromBody	sema	Sema/TypeChecker.cpp:2744;Sema/TypeCheckerImpl.h:1355	sema/src/TypeCheckExpr/TypeChecker.cj:3062	FALSE_POSITIVE	body/空 body、return 收集、嵌套函数跳过、Unit 特例、join 和 invalid 分支均覆盖。
CheckExtendMemberValid	sema	Sema/InheritanceChecker/StructInheritanceChecker.cpp:1058;Sema/InheritanceChecker/StructInheritanceChecker.h:82	sema/src/InheritanceChecker/StructInheritanceChecker.cj:2282	FALSE_POSITIVE	extend/default implementation/extend shadow 的三路条件及两个 AddNote 分支均存在。
CheckStaticMemberWithGeneric	sema	Sema/LegalityOfUsage/LegalityOfUsage.cpp:126;Sema/TypeCheckerImpl.h:1436	sema/src/LegalityOfUsage/LegalityOfUsage.cj:323	FALSE_POSITIVE	节点分类和 walker 早停已拆到 MaybeAddStaticMemberGenericIssue，条件折叠不改变覆盖。
ChkCommandTypePattern	sema	Sema/TypeCheckPattern.cpp:646;Sema/TypeCheckerImpl.h:1154	sema/src/TypeCheckExpr/TryExpr.cj:165	FALSE_POSITIVE	缺失命令类型与重复类型分支分别以 commandTy Option 和 included 循环表达，结果与诊断路径等价。
ChkQuoteExpr	sema	Sema/TypeCheckExpr/QuoteExpr.cpp:30;Sema/TypeCheckerImpl.h:777	sema/src/TypeCheckExpr/QuoteExpr.cj:24	CONFIRMED	缺少 C++ 第 32 行 ChkIfImportLibAST 分支：quote 未导入 std.ast 时诊断 sema_use_expr_without_import；仓颉 ChkQuoteExpr 未检查导入。
ChkTryExprCatchesAndHandles	sema	Sema/TypeCheckExpr/TryExpr.cpp:239;Sema/TypeCheckerImpl.h:770	sema/src/TypeCheckExpr/TryExpr.cj:559	FALSE_POSITIVE	catch/handler 循环和失败累计均覆盖，仓颉额外校验 handler block/lambda 属于扩展分支。
ChkTuplePattern	sema	Sema/TypeCheckPattern.cpp:223;Sema/TypeCheckPattern.cpp:467;Sema/TypeCheckerImpl.h:1148	sema/src/TypeCheckPattern.cj:811	FALSE_POSITIVE	tuple 类型匹配、arity 检查、逐项 ChkPattern、失败早退和设置 pattern 类型均存在。
CreateToTokensMethod	sema	Sema/Desugar/DesugarMacro.cpp:616	sema/src/Desugar/DesugarMacro.cj:123	FALSE_POSITIVE	Token 调用识别、refreshPos 降糖、已降糖/clone/原表达式三路返回均覆盖。
DesugarMacroDecl	sema	Sema/Desugar/DesugarMacro.cpp:723;Sema/Desugar/DesugarMacro.h:71	sema/src/Desugar/DesugarMacro.cj:660	FALSE_POSITIVE	仓颉把逐声明转换委托给 DesugarSingleMacroDecl，原有 macro 过滤和转换分支在 helper 中。
IsThereMockUsage	sema	Sema/Test/TestManager.cpp:793	sema/src/Test/TestManager.cj:308	FALSE_POSITIVE	包内 walker 逻辑已拆入 IsThereMockUsageInPackage，外部 mock-supported 包扫描分支保留。
PreProcessConstraintGraph	sema	Sema/LocalTypeArgumentSynthesis.cpp:962;Sema/TyVarConstraintGraph.h:35	sema/src/TyVarConstraintGraph.cj:217	FALSE_POSITIVE	下界/上界边构建已拆入 BuildEdgesFromBounds，indegree/visited/edge 初始化也分别保留。
PreTypeCheck	sema	Sema/TypeChecker.cpp:2006;Sema/TypeCheckerImpl.h:546	sema/src/TypeCheckExpr/TypeChecker.cj:541	FALSE_POSITIVE	ASTContext 创建/准备、PreCheck、成员收集及上下文遍历保留；仓颉另有 extend/CHIR 初始化阶段。
RecordUsedExtend	sema	Sema/TypeManager.cpp:1808	sema/src/TypeManager.cj:1907	FALSE_POSITIVE	已检查关系、boxed 类型、泛型记录、inheritable/non-inheritable 分类和 used extend 收集均存在。
SpecializeWildcard	sema	Sema/PatternUsefulness.cpp:534;Sema/PatternUsefulness.cpp:636	sema/src/PatternUsefulness.cj:442	FALSE_POSITIVE	C++ 的 Specialize 委托与 tuple/enum wildcard 展开在仓颉同一 helper 中覆盖。
SynReturnExpr	sema	Sema/TypeCheckExpr/ReturnExpr.cpp:18;Sema/TypeCheckerImpl.h:804	sema/src/TypeCheckExpr/ReturnExpr.cj:80	FALSE_POSITIVE	返回体/返回类型缺失、构造器路径、synthesize、ClassThis 修正、body-return 检查和 Nothing 结果均覆盖。
TryOptionBox	sema	Sema/Desugar/DesugarAfterInstantiation.cpp:258;Sema/Desugar/AutoBoxing.h:33	sema/src/Desugar/AutoBoxing.cj:68	FALSE_POSITIVE	Option 参数检查、递归嵌套 box、构造器查找、block 包装和表达式类型设置均存在。
CheckInstTyWithUpperbound	sema	Sema/TypeCheckGeneric.cpp:118;Sema/TypeCheckerImpl.h:1464	sema/src/TypeCheckGeneric.cj:340;sema/src/TypeCheckGeneric.cj:476	FALSE_POSITIVE	公共入口与带 expr 的 helper 分离，空 mapping、约束、静态成员和 Nothing/incomplete 诊断分支均覆盖。
CheckLegalityOfUnsafeAndInout	sema	Sema/FFI/CFFICheck.cpp:259;Sema/TypeCheckerImpl.h:1671	sema/src/FFI/CFFICheck.cj:519	FALSE_POSITIVE	CALL/FUNC_ARG walker 分支及 inout、C type、zero-sized 条件已折叠为 IsInoutZeroSizedArg。
ChkFuncBody	sema	Sema/ConstEvaluationChecker.cpp:307;Sema/ConstEvaluationChecker.cpp:688	sema/src/ConstEvaluationChecker.cj:351	FALSE_POSITIVE	broken 早退、const context、默认参数 const 计算、可选 body 和累计结果均由 CollectConstFunctionContext 等 helper 覆盖。
ChkVarDeclAbstract	sema	Sema/ConstEvaluationChecker.cpp:261;Sema/ConstEvaluationChecker.cpp:289;Sema/ConstEvaluationChecker.cpp:304	sema/src/ConstEvaluationChecker.cj:289	FALSE_POSITIVE	const context 标记已拆到 MarkConstContextForVar，var 诊断、无 initializer 和 initializer 检查分支均保留。
CollectForDecl	sema	Sema/Desugar/AfterTypeCheck/SemanticUsageCollector.cpp:46	sema/src/Desugar/AfterTypeCheck/SemanticUsageCollector.cj:93	FALSE_POSITIVE	宏/隐式/enum/incremental 过滤及 Var/Main/Func/Inheritable 分派均存在，通用 usage 收集被 helper 化。
CollectRemovedMangles	sema	Sema/IncrementalUtils.cpp:279	sema/src/IncrementalUtils.cj:137	CONFIRMED	缺少 C++ 第 282-295 行的 compilerAddedUsages 查找、<init> 排除、logger 分支和 erase；仓颉对任意非空 removed 直接加入集合。
PostCheckCallExpr	sema	Sema/TypeCheckCall.cpp:2805;Sema/TypeCheckCall.cpp:3250;Sema/TypeCheckerImpl.h:1132	sema/src/TypeCheckCall.cj:3677	CONFIRMED	缺少 C++ 第 2815-2825 行 generic 函数 typeArgs/instTys 的 CheckCallGenericDeclInstantiation 分支及失败时 CALL_INVALID 早退。
ReplaceDecls	sema	Macro/MacroExpansion.cpp:232	sema/src/CJMP/CheckCJMP.cj:154	CONFIRMED	缺少 C++ 第 235-252 行空 newNodes 的原宏节点记录/删除，以及非空路径的 consistency、enum-case 检查、原宏记录和原位替换分支。
SynReferenceSeparately	sema	Sema/TypeCheckForLSP.cpp:746;Sema/TypeCheckForLSP.cpp:757;Sema/TypeCheckerImpl.h:166	sema/src/TypeCheckerImpl.cj:258	FALSE_POSITIVE	C++ 公共包装器委托 impl，仓颉主体完整覆盖已有类型、RefExpr lookup、MemberAccess/base type lookup 和 hasDecl 分支。
SynUnaryExpr	sema	Sema/TypeCheckExpr/UnaryExpr.cpp:77;Sema/TypeCheckerImpl.h:779	sema/src/TypeCheckExpr/UnaryExpr.cj:113;sema/src/TypeCheckExpr/UnaryExpr.cj:139	CONFIRMED	缺少 C++ 第 92-100 行运算符重载降糖分支：DesugarOperatorOverloadExpr 后再次 synthesize，成功 ReplaceTarget，失败 RecoverToUnaryExpr/DiagnoseForUnaryExpr。
